case,case_type,component_categories,status,errors,warnings,roi_boundary_normalized_lines,standard_format,live_format,standard_width,standard_height,standard_channels,live_width,live_height,live_channels,roi_count,standard_brightness,live_brightness,standard_contrast,live_contrast,standard_sharpness,live_sharpness,brightness_delta,contrast_delta,sharpness_delta,raw_luma_mad,aspect_ratio_delta,mean_roi_relative_area,mean_roi_aspect_ratio,standard_keypoints,live_keypoints,feature_match_count,inlier_count,inlier_rate,reprojection_error_pixels,spatial_coverage,center_displacement_pixels,center_displacement_relative_diagonal,corner_displacement_median_pixels,projected_corners_in_live_frame,projected_area_ratio,projected_geometry_valid,alignment_diagnostic,alignment_diagnostic_reasons,homography_available,ecc_converged,ecc_correlation,valid_overlap_available,valid_overlap_ratio
"110kV万丰站-#1主变_变高中性点套管油位_表计","表计","217","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,162.1193822,156.0056925,74.3343132,70.96325125,955.0549103,881.8058413,6.113689718,3.371061947,73.24906894,17.2954702,0,0.05793748517,0.4387900003,1945,1959,1252,1042,0.8322683706,0.07207999846,0.3427379446,0.03213256073,1.458643431e-05,0.1147962366,2,0.9984658345,true,"usable","",true,true,0.9336338434,true,1
"110kV万丰站-#2主变_变高中性点套管接线掌_日常","日常","176|177","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,2,112.5979919,111.3277763,55.26180534,53.74478642,2812.311549,2727.662233,1.270215567,1.517018923,84.64931525,31.27336757,0,0.009104170552,0.2910126871,2000,2000,607,404,0.665568369,1.241247076,0.6243706421,7.926991887,0.003598423027,7.755427863,0,1.008573827,true,"usable","",true,true,0.890043647,true,0.9882417052
"110kV万安站-#1主变_A相变高套管油位_表计","表计","217","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,108.2592048,131.8467684,68.29746117,30.52325742,1064.606045,1060.501889,23.58756366,37.77420375,4.104155305,71.3635108,0,0.05103539349,0.4072605135,2000,2000,24,12,0.5,0.3894765797,0.09694458159,2.01440422,0.0009144299167,9.98342848,1,0.9945063097,true,"usable","",true,false,,true,0.9948003472
"110kV万安站-#1主变_B相变高套管油位_表计","表计","217","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,109.4186994,128.9556332,43.09756997,40.26743555,1020.688783,1120.536141,19.53693383,2.830134423,99.8473574,55.75942612,0,0.02729210255,0.2946429745,2000,2000,93,85,0.9139784946,0.2191626428,0.1304163712,0.5604321565,0.0002544057072,1.879659654,1,0.9999727967,true,"usable","",true,false,,true,0.9983777006
"110kV万安站-#1主变_变低套管_日常","日常","190","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,3,129.8269145,122.3273804,51.90194978,59.78417697,1098.450794,1557.554574,7.499534144,7.882227193,459.1037799,42.19956694,0,0.03059603446,0.9374800347,2000,2000,148,140,0.9459459459,0.11614013,0.2205952649,0.06431362198,2.919488522e-05,0.1460592872,1,0.9986420592,true,"usable","",true,true,0.5875911912,true,1
"110kV万安站-#1主变_变低穿墙套管_日常","日常","191","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,3,82.99488137,119.1843398,74.0269294,64.81203384,1448.090497,2681.660918,36.18945843,9.214895561,1233.570421,79.18148679,0,0.05684802163,0.6470811992,2000,2000,48,31,0.6458333333,0.5114509193,0.00158689896,122.6488045,0.0556758842,312.1065194,2,0.6419465735,true,"unreliable","inlier spatial coverage below diagnostic minimum (0.02)",true,true,0.3168266143,true,0.9877141204
"110kV万安站-#1主变_变高中性点套管末屏_日常","日常","180","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,112.8335306,128.6441652,41.3522195,41.63594678,1062.236174,1346.316619,15.81063465,0.2837272822,284.0804451,44.17118441,0,0.01293232118,0.4397019207,2000,2000,99,88,0.8888888889,0.2610677847,0.2089903658,0.8084863716,0.0003670088248,0.4882000119,1,0.9992835686,true,"usable","",true,true,0.2011741946,true,0.9992848187
"110kV万安站-#1主变_有载调压开关瓦斯继电器_日常","日常","200","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,123.2516729,121.8388744,50.17690793,52.23755116,933.8555035,1753.786306,1.412798515,2.060643234,819.9308028,42.12287182,0,0.1148196067,0.6690967553,2000,2000,108,96,0.8888888889,0.5134220394,0.001162802807,108.2272084,0.04912926423,241.5483044,1,1.716783116,true,"unreliable","inlier spatial coverage below diagnostic minimum (0.02)",true,true,0.4673771347,true,0.6955680941
"110kV万安站-#1主变_油枕_日常","日常","166","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,93.19578655,121.8883994,64.34489912,54.34236004,854.2659347,2953.707731,28.69261285,10.00253909,2099.441797,64.33820891,0,0.4446135516,1.117322828,2000,2000,68,57,0.8382352941,0.5003753906,0.1253606231,1.34326755,0.0006097703834,3.244249346,3,0.9982815786,true,"usable","",true,true,0.2786953703,true,0.9976070602
"110kV万安站-#2主变_112000地刀接线掌_日常","日常","176","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,107.1708382,133.3157007,61.59489571,52.84359084,2950.407834,2907.061771,26.14486256,8.751304861,43.34606329,66.58152247,0,0.0336234864,0.1571471809,2000,2000,54,10,0.1851851852,1.016104683,0.03629601639,57.92387855,0.02629428935,308.1090916,2,1.452377134,true,"unreliable","inlier rate below diagnostic minimum (0.40)",true,true,0.4581550071,true,0.7786482446
"110kV万安站-#2主变_变低母线桥_日常","日常","194","valid","","ROI boundary normalized at line 3",1,"jpg","jpg",1920,1080,3,1920,1080,3,3,103.0422647,121.8087703,63.66612545,74.38729683,3489.453304,6851.651429,18.76650559,10.72117138,3362.198125,83.44287326,0,0.1367075327,0.8260504698,2000,2000,21,10,0.4761904762,0.7631655229,0.007432416012,11.06535676,0.005023069927,99.51835628,2,0.9320036673,true,"unreliable","inlier spatial coverage below diagnostic minimum (0.02)",true,false,,true,0.9712292631
"110kV万安站-#2主变_变高B相套管_日常","日常","178|179","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,2,89.66397569,119.9846957,64.00805056,53.83645115,847.9528534,3182.774238,30.32072,10.17159941,2334.821385,71.54993586,0,0.05466259184,0.4634671845,2000,2000,25,21,0.84,0.3517468565,0.08164282622,0.1256946396,5.705852761e-05,7.029821206,2,0.9984762252,true,"unreliable","ECC correlation below diagnostic minimum after convergence (0.20)",true,true,0.1231845923,true,0.995356385
"110kV万安站-#2主变_变高中性点套管_日常","日常","178|179","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,2,105.2481371,126.7037842,55.38476183,48.12813853,785.2843274,2669.010662,21.45564718,7.256623295,1883.726335,53.26979456,0,0.0418777539,0.3608154404,2000,2000,132,119,0.9015151515,0.2405839278,0.08560358276,0.2710594997,0.0001230462651,1.07313557,1,0.9976778568,true,"usable","",true,true,0.2374754944,true,1
"110kV万安站-#2主变_变高中性点套管接线掌_日常","日常","176","valid","","ROI boundary normalized at line 1",1,"jpg","jpg",1920,1080,3,1920,1080,3,1,113.7364077,127.8305961,39.68398584,27.34858003,970.0571972,1011.721509,14.09418837,12.33540582,41.66431197,32.55090037,0,0.2089461303,0.2104686331,2000,2000,324,301,0.9290123457,0.2514853694,0.213384554,0.2472378762,0.0001122325441,0.6239149204,2,0.9977455853,true,"usable","",true,true,0.3062416479,true,1
"110kV万安站-#3主变_变低母线桥_日常","日常","194","valid","","ROI boundary normalized at line 1",1,"jpg","jpg",1920,1080,3,1920,1080,3,4,94.94294319,126.8207036,66.96855009,49.10943358,837.12889,2506.397714,31.87776042,17.85911652,1669.268824,71.12706597,0,0.04268910628,0.2655150447,2000,2000,34,23,0.6764705882,0.4804263941,0.08228196283,0.5650388062,0.0002564968755,2.14066082,2,0.9977611443,true,"unreliable","ECC correlation below diagnostic minimum after convergence (0.20)",true,true,0.07800953068,true,0.9987466242
"110kV万安站-#3主变_顶盖_日常","日常","175","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,6,99.44080729,127.6674928,68.38673229,59.05247524,1833.674463,4032.973305,28.22668547,9.334257045,2199.298842,68.44309076,0,0.002836477,0.5448547251,2000,2000,38,32,0.8421052632,0.7409579545,0.008240628653,34.05564635,0.01545941055,77.29165975,2,0.8842036291,true,"unreliable","inlier spatial coverage below diagnostic minimum (0.02)",true,true,0.219837862,true,0.9968508873
"110kV上村站-#2主变变高套管A相油位","UNSPECIFIED","217","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,110.8546176,102.6406607,76.77282248,71.19743469,708.767984,586.4759435,8.213956887,5.575387793,122.2920406,18.0815678,0,0.05349255427,0.2996506608,2000,2000,935,869,0.9294117647,0.04306918543,0.2531284844,0.08991787796,4.081782437e-05,0.1674511674,3,0.998438931,true,"usable","",true,true,0.9065748458,true,1
"110kV上村站-#3主变_B相变高套管油位_表计","表计","217","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,118.1766151,113.6082943,37.90622164,33.23749361,445.7648844,290.1822794,4.568320795,4.668728032,155.582605,12.01237558,0,0.09159339778,0.3824224146,2000,2000,1213,1198,0.9876339654,0.05362194589,0.2291510384,0.02148203404,9.751674663e-06,0.07833235835,1,0.9985328115,true,"usable","",true,true,0.8722856715,true,1
"110kV上村站-#3主变_变高中性点套管末屏_日常","日常","180","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,112.5616093,113.5645602,51.06572819,49.48180073,339.5099142,410.4038392,1.002950907,1.583927462,70.89392506,21.5875352,0,0.06599964479,0.5677673297,2000,2000,383,358,0.9347258486,0.1100151441,0.2534763625,0.2329824723,0.0001057613664,0.3701974948,1,0.9986521518,true,"usable","",true,true,0.8816976144,true,1
"110kV上步站-#1主变_变低避雷器_日常","日常","193","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,3,106.1067458,107.7195351,49.89242914,62.22540008,2561.49751,3302.513504,1.612789352,12.33297094,741.0159933,52.61758873,0,0.01206621247,0.2448209065,2000,2000,57,39,0.6842105263,1.001491551,0.2315706831,10.55251003,0.004790265414,9.358149103,1,1.002787866,true,"usable","",true,true,0.435801966,true,0.9880623071
"110kV上洞站-#3主变_B相变高套管接线掌_日常","日常","176|177","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,2,110.1674122,115.7653289,38.82512995,33.214499,458.8498774,308.6820269,5.597916667,5.610630951,150.1678505,29.72236111,0,0.07407451444,0.4073394682,2000,1995,99,81,0.8181818182,0.2673108577,0.04703933596,0.5165617915,0.0002344909484,3.170680526,2,1.000085761,true,"usable","",true,true,0.5335078388,true,0.9965928819
"110kV中心城站-#3主变_B相变高套管接线掌_日常","日常","176|177","valid","","",0,"jpg","jpg",1280,720,3,1280,720,3,2,121.9369846,121.667577,50.15925518,53.96119351,1850.562814,1283.068783,0.2694075521,3.801938331,567.4940311,20.99790582,0,0.01362730454,0.4339451515,2000,2000,611,440,0.7201309329,0.7055607902,0.1346316919,4.815516988,0.003278974066,28.04250532,1,0.9788205158,true,"usable","",true,true,0.8711889972,true,0.9879698351
"110kV丹竹头站-#1主变_变低避雷器_日常","日常","193","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,3,126.9099214,127.6180387,51.11158789,53.94677889,1893.894743,1902.268339,0.708117284,2.835191006,8.373595956,24.35555556,0,0.01149522489,0.3165129731,2000,2000,700,564,0.8057142857,1.019245873,0.7420366727,5.842286406,0.002652080163,6.777548259,0,1.007042513,true,"usable","",true,true,0.911805911,true,0.9900332755
"110kV丹荷站-#1主变_A相变高套管接线掌_日常","日常","176|177","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,2,120.4354364,126.0719035,47.46346127,46.36432368,2190.228321,2347.297521,5.636467014,1.099137586,157.0691998,25.65278935,0,0.01605436078,0.4275540275,2000,2000,783,638,0.8148148148,0.3591937119,0.4434405191,2.906767392,0.001319514245,7.400169518,1,1.002212286,true,"usable","",true,true,0.8986508498,true,0.9931968557
"110kV丹荷站-#2主变_A相变高套管油位表_表计","表计","217","valid","","",0,"jpg","jpg",2560,1440,3,2560,1440,3,1,116.5495828,114.8619803,42.28831456,39.1824389,1037.936314,995.2647525,1.687602539,3.105875669,42.67156193,31.08697917,0,0.006773575095,0.6197426945,2000,2000,208,56,0.2692307692,0.3608139024,0.2214241777,0.7117002216,0.0002423048839,1.55897758,1,1.000225157,true,"unreliable","inlier rate below diagnostic minimum (0.40)",true,true,0.5476906641,true,0.9982720269
"110kV云帆站-#1主变_变高中性点套管接线掌_日常","日常","176|177","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,2,116.6833314,112.0077942,34.08989299,38.59844405,867.4583344,859.9569556,4.67553723,4.508551062,7.501378803,25.4742689,0,0.01910230952,0.2668370047,2000,2000,296,202,0.6824324324,0.2699549866,0.1516224431,0.1099483076,4.991054962e-05,0.4602155994,1,0.9980877631,true,"usable","",true,true,0.5963223519,true,0.9998124035
"110kV亿埔站-#1主变_本体呼吸器_日常","日常","168","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,101.6461989,85.31930122,42.22280088,75.4131388,374.5971035,835.1515586,16.32689767,33.19033792,460.554455,77.3232663,0,0.3649801183,0.7116414159,1946,2000,107,83,0.7757009346,0.3992605455,0.2309196217,0.4301325487,0.0001952567746,0.3766920889,2,0.9983480166,true,"usable","",true,false,,true,1
"110kV佳伟站-#1主变_绝缘子_日常","日常","185","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,3,120.1237929,132.262649,66.74882875,49.21536688,4080.130514,4507.292984,12.1388561,17.53346187,427.1624701,41.87918596,0,0.005097343659,0.1944196082,2000,2000,667,639,0.9580209895,0.2331654522,0.2365854386,0.0666759847,3.026726937e-05,0.1262056426,2,0.9985304341,true,"usable","",true,true,0.800947987,true,1
"110kV光明站-#2主变_上方构架绝缘子_日常","日常","185","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,3,93.44443432,135.0062731,43.46066207,54.36073879,788.0948798,1577.913768,41.56183883,10.90007673,789.8188884,83.40139034,0,0.02468037287,0.4259218127,2000,2000,6,4,0.6666666667,0,0.06941189556,313.3759816,0.1422556456,3057.871281,2,0.7914379215,true,"unreliable","feature matches below diagnostic minimum (12); inliers below diagnostic minimum (8); valid overlap below diagnostic minimum (0.60); ECC correlation below diagnostic minimum after convergence (0.20)",true,true,0.1676258416,true,0.3731187307
"110kV光明站-#3主变_C相变高套管末屏_日常","日常","247","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,79.95152151,93.53809365,74.31278,56.49086399,437.9922352,1056.730026,13.58657215,17.82191601,618.7377908,73.62005594,0,0.9456935246,1.0419464,1412,2000,47,33,0.7021276596,0.342587126,0.1453214838,0.07234831538,3.284219887e-05,0.5916318206,2,0.9996395377,true,"unreliable","ECC correlation below diagnostic minimum after convergence (0.20)",true,true,0.1645180577,true,0.9983989198
"110kV光明站-#3主变_穿墙套管侧通道_日常","日常","288","valid","","ROI boundary normalized at line 1",1,"jpg","jpg",1920,1080,3,1920,1080,3,1,50.71855565,91.57479794,65.70756027,60.78258142,843.0224237,2212.325248,40.85624228,4.924978849,1369.302825,79.66713831,0,0.9490263248,1.050267678,2000,2000,77,63,0.8181818182,0.3842494745,0.233613477,0.377956902,0.0001715718697,0.7936600391,0,0.9988835975,true,"usable","",true,false,,true,0.9994010417
"110kV八卦岭站-#2主变_散热片_日常","日常","172","valid","","ROI boundary normalized at line 1",1,"jpg","jpg",1920,1080,3,1920,1080,3,4,110.0373949,91.70381993,71.55532603,55.5725299,4413.589507,1569.85501,18.33357494,15.98279614,2843.734497,60.76418837,0,0.1326196335,1.548236774,2000,2000,253,242,0.9565217391,0.2910985226,0.1884616536,0.7003109303,0.00031790306,1.171619355,1,0.9980602239,true,"usable","",true,true,0.4090428071,true,0.9996209491
"110kV八卦岭站-#2主变调压机构箱","UNSPECIFIED","261","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,74.49621287,108.6912659,75.05038653,30.12581423,710.7269349,923.2297627,34.19505305,44.92457231,212.5028278,69.45365548,0,0.114015235,0.3233016363,2000,2000,75,66,0.88,0.5869844404,0.2270663258,0.3155510377,0.0001432430027,0.4519094677,2,0.9984160236,true,"usable","",true,true,0.2605348128,true,0.9999585262
"110kV劳动站-#2主变_A相变高套管_日常","日常","178|179","valid","","ROI boundary normalized at line 1",1,"jpg","jpg",1920,1080,3,1920,1080,3,2,112.0380695,99.26314767,32.59480338,57.82222559,956.5627192,749.2824157,12.77492188,25.22742221,207.2803035,42.3513696,0,0.08285607239,1.045832701,2000,2000,292,276,0.9452054795,0.2997052262,0.2505425654,0.3714788848,0.0001686312024,0.3824239372,1,0.9983907954,true,"usable","",true,true,0.5301122552,true,1
"110kV劳动站-#2主变_变高中性点套管末屏_日常","日常","180","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,106.0909983,105.0943745,24.54909872,46.47962959,805.7760776,1101.564023,0.9966237461,21.93053087,295.7879457,28.56539207,0,0.06993574846,0.7596151945,1436,2000,98,73,0.7448979592,0.391422489,0.2334267864,0.2391036257,0.000108540037,0.7824472717,2,0.9989394213,true,"usable","",true,true,0.6026791115,true,0.9989930556
"110kV华府站-#2主变_变低套管_日常","日常","190","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,2,89.85941696,111.8782485,46.16470862,58.55684379,784.0350267,1786.475369,22.0188315,12.39213517,1002.440343,53.45700569,0,0.06398257243,0.6613842773,2000,2000,18,11,0.6111111111,0.7397071681,0.05790083503,50.16520702,0.02277227461,309.5147417,2,1.094704786,true,"unreliable","ECC correlation below diagnostic minimum after convergence (0.20)",true,true,0.1208149361,true,0.8800434028
"110kV华府站-#2主变_变低避雷器_日常","日常","193","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,3,107.2363899,111.3953284,67.0422999,71.35304481,1009.514003,3500.87327,4.158938561,4.310744909,2491.359267,43.4434891,0,0.00530492278,0.3570259795,2000,2000,198,182,0.9191919192,0.66234264,0.1441031883,0.3543506897,0.0001608559337,5.005163978,2,0.9963678564,true,"usable","",true,true,0.7443845172,true,0.9979499421
"110kV南头站-#1主变_变低避雷器_日常","日常","193","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,3,109.2334201,112.0075728,60.27954605,65.39829501,2028.387633,2548.742071,2.774152681,5.118748965,520.3544378,34.51511526,0,0.008552706289,0.3927493715,2000,2000,364,285,0.782967033,1.074526745,0.6195033401,5.744328325,0.002607612524,5.059914022,3,0.992760748,true,"usable","",true,true,0.870111021,true,0.998361304
"110kV南头站-#3主变_B相变高套管接线掌_日常","日常","176","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,117.6767544,114.0191353,56.66921284,58.4245195,6599.518907,8612.647055,3.657619117,1.755306663,2013.128148,58.84895785,0,0.01660965017,0.1947932755,2000,2000,66,36,0.5454545455,0.3960244837,0.149995705,0.2083497438,9.457944786e-05,2.441922149,1,0.9983944594,true,"usable","",true,true,0.2374192121,true,0.997974537
"110kV南布站-#3主变_顶盖_日常","日常","174|175","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,13,124.8257451,120.9864969,49.07660861,50.62063373,3283.653464,3039.430404,3.839248167,1.544025114,244.2230602,27.68224392,0,0.0107278188,0.7118713511,2000,2000,424,371,0.875,1.023091405,0.6637391141,1.799594456,0.0008169179711,2.386218017,1,0.9966765373,true,"usable","",true,true,0.9164671744,true,0.9996286651
"110kV博岗站-#1主变_A相变高套管末屏_测温","测温","288","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,125.8460701,127.6228752,48.38014559,45.95010076,765.1025788,1349.866247,1.776805073,2.43004483,584.7636678,57.4908859,0,0.9528112218,1.036817009,2000,2000,46,35,0.7608695652,0.4926731753,0.1237823592,8.310317015,0.003772431779,7.569249538,2,1.009508514,true,"usable","",true,false,,true,0.9879012346
"110kV友谊站-11034刀闸_指示器_位置","位置","222","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,116.4982012,93.20476177,53.47028911,26.34992615,2215.489831,531.7753715,23.29343943,27.12036297,1683.714459,46.07817323,0,0.01728489172,1.5782649,2000,2000,206,113,0.5485436893,1.109476242,0.0567890138,9.991147211,0.004535437238,23.94340688,2,1.007572282,true,"usable","",true,true,0.4978862144,true,0.9788503086
"110kV合水口站-#1主变_B相变高套管末屏_日常","日常","180","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,112.8067323,113.3905922,43.40309554,43.65034709,1350.242607,1481.814291,0.5838599537,0.2472515497,131.5716839,30.05259066,0,0.002597265537,0.5623372228,2000,2000,187,123,0.6577540107,0.2358152649,0.1346205246,1.70247244,0.0007728298602,2.114017921,2,0.9945460541,true,"usable","",true,true,0.6658861709,true,0.9990190972
"110kV合水口站-#1主变_变高中性点套管_日常","日常","178|179","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,2,127.7724923,119.9384939,56.44961516,58.31800237,4087.207461,4723.750451,7.83399836,1.868387212,636.5429894,56.72379774,0,0.02829281693,0.3540963459,2000,2000,53,29,0.5471698113,0.8394256797,0.1934206115,3.529745413,0.001602312372,4.485743915,1,1.006470927,true,"usable","",true,true,0.4066535765,true,0.9914245756
"110kV合水口站-#2主变_B相变高套管末屏_日常","日常","180","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,113.4345954,116.3740924,43.59998758,46.26676395,982.682357,1206.512391,2.93949701,2.66677637,223.8300339,24.74826341,0,0.003460061792,0.598222269,2000,2000,370,316,0.8540540541,0.1919284549,0.2893495547,0.02600276744,1.180384167e-05,0.2122099627,1,0.9986447977,true,"usable","",true,true,0.8366078334,true,1
"110kV吉水门站-#1主变_变低套管_日常","日常","190","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,3,111.7807962,83.05460841,57.9641831,81.42870198,1724.134371,1012.843541,28.72618779,23.46451888,711.2908299,66.4694864,0,0.04328112545,0.6714826468,2000,2000,120,102,0.85,0.4264930467,0.007406155777,64.453807,0.02925852159,84.83769103,1,1.234539594,true,"unreliable","inlier spatial coverage below diagnostic minimum (0.02)",true,true,0.4132599627,true,0.8310966435
"110kV吉水门站-#1主变_变高中性点套管末屏_日常","日常","180","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,113.957378,88.02403598,58.62534616,75.69906141,2055.165535,832.5516457,25.93334201,17.07371525,1222.613889,77.21685185,0,0.03473134209,0.7021667873,2000,2000,43,30,0.6976744186,0.4051429559,0.2336045072,0.4564957416,0.0002072242298,1.419542642,1,0.9980901312,true,"unreliable","ECC correlation below diagnostic minimum after convergence (0.20)",true,true,0.1371534978,true,0.9992693866
"110kV吉水门站-#2主变_变高中性点套管_日常","日常","178|179","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,2,103.7102271,104.9645886,70.9132381,63.61361817,671.8928207,559.3841751,1.254361497,7.299619927,112.5086455,23.56864873,0,0.04244795624,0.344633523,2000,2000,277,149,0.5379061372,1.285564848,0.3624874662,8.835639011,0.004010899384,12.73222881,1,0.9877212293,true,"usable","",true,true,0.9180297727,true,0.9943740355
"110kV吉水门站-10122刀闸_三相支柱瓷瓶_日常","日常","242","valid","","ROI boundary normalized at line 6",1,"jpg","jpg",1920,1080,3,1920,1080,3,6,111.5889858,104.0459756,70.98372628,57.49717048,2890.490795,1262.932557,7.543010224,13.48655581,1627.558238,68.09243634,0,0.03647573426,0.3021054044,2000,2000,173,138,0.7976878613,0.5592324409,0.2098009603,1.621294731,0.0007359795968,3.801783247,3,0.9936915296,true,"unreliable","ECC correlation below diagnostic minimum after convergence (0.20)",true,true,0.09226285051,true,0.9999508102
"110kV吉水门站-11014刀闸_本体_日常","日常","239","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,3,119.9807711,89.64839844,65.44095974,51.94386675,4442.561265,1217.009546,30.33237269,13.497093,3225.55172,74.1654022,0,0.007915682459,1.039483519,2000,2000,38,30,0.7894736842,0.4474990135,0.140758774,0.1902613752,8.636831264e-05,5.016623057,2,0.9975527093,true,"usable","",true,false,,true,0.9974729938
"110kV吉水门站-110kV2M母线B相避雷器_日常","日常","316|318|319","valid","","ROI boundary normalized at line 3",1,"jpg","jpg",1920,1080,3,1920,1080,3,3,118.4280271,85.32184751,64.67660888,58.23286906,4869.353959,1098.527009,33.10617959,6.443739826,3770.82695,59.61827257,0,0.01743257246,0.2668585092,2000,2000,26,4,0.1538461538,2.245666222,0.193181392,,,,0,,false,"unavailable","projected image geometry is degenerate; projected geometry unavailable",true,false,,false,
"110kV吉水门站-1896开关_基础构架_日常","日常","356","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,2,121.050625,82.39443239,48.02446554,73.20471714,4749.063867,870.9825704,38.65619261,25.18025161,3878.081296,75.7804702,0,0.09828775019,0.2159414032,2000,1991,25,17,0.68,0.679461276,0.2244997791,6.98586486,0.003171202561,6.243105177,2,0.9948505492,true,"unreliable","ECC correlation below diagnostic minimum after convergence (0.20)",true,true,0.1683873917,true,0.9977695795
"110kV吉水门站-1896间隔_1896开关端子箱_日常","日常","329","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,114.2590095,104.4631906,34.21312044,33.39712671,1197.44345,373.9387346,9.795818866,0.8159937356,823.504715,32.33605421,0,0.1487013393,0.244086337,2000,2000,343,257,0.749271137,1.18853585,0.06300179038,17.85374534,0.008104629,179.3893543,0,1.377479604,true,"usable","",true,true,0.2689504428,true,0.7365248843
"110kV同庆站-#1主变_A相变高套管油位表_表计","表计","217","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,109.6025309,134.7502194,92.94216906,44.2412342,1905.048609,1308.44535,25.14768856,48.70093485,596.6032592,80.24451148,0,0.01653750248,0.2595364204,2000,2000,182,174,0.956043956,0.4040746513,0.118600172,1.370178624,0.0006219865468,7.038664221,1,1.002884804,true,"usable","",true,true,0.4242649518,true,0.9941343557
"110kV同庆站-#1主变_C相变高套管末屏_日常","日常","180","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,120.0828053,125.8651644,68.98682622,56.97634977,815.1366762,1397.185619,5.782359182,12.01047644,582.0489424,46.80463349,0,0.01358253508,0.3428847052,2000,2000,161,149,0.9254658385,0.2957482837,0.2398439555,0.03292381388,1.494562019e-05,0.4023864864,1,0.9986876265,true,"usable","",true,true,0.6313257136,true,0.9998601466
"110kV同庆站-#1主变_变低避雷器_日常","日常","193","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,2,117.1912577,138.7766426,44.65978947,36.60759792,1082.228147,2214.181951,21.58538484,8.052191548,1131.953804,43.63765432,0,0.008602199238,0.3127751992,2000,2000,210,182,0.8666666667,0.5388903682,0.4192177455,1.158282319,0.0005257971533,7.156314173,2,0.9899596171,true,"usable","",true,true,0.2847284287,true,0.9978819444
"110kV同庆站-#3主变_变低穿墙套管_日常","日常","191","valid","","",0,"jpg","jpg",1280,720,3,1280,720,3,2,133.2991786,128.2183507,49.14823567,48.9217993,1365.586755,2094.183605,5.080827908,0.2264363725,728.5968505,38.9230523,0,0.04330655869,0.6584001045,1846,2000,89,66,0.7415730337,0.330270209,0.06038510684,4.094115673,0.002787758646,10.66482562,1,1.010086853,true,"usable","",true,true,0.5463073067,true,0.9811197917
"110kV同庆站-#3主变_变高中性点套管接线掌_日常","日常","176|177","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,2,109.4267501,135.3116127,54.19705857,35.19708265,779.4994792,1822.647264,25.88486256,18.99997592,1043.147785,50.66846692,0,0.0216172319,0.3041750884,2000,2000,104,97,0.9326923077,0.1669853934,0.116683936,0.3733225897,0.0001694681441,1.272796492,2,0.9973239332,true,"unreliable","ECC correlation below diagnostic minimum after convergence (0.20)",true,true,0.1575710299,true,0.9996879823
